idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
7,Datasets.Yeast,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,718,45.0,0.5313370473537604
7,Datasets.Yeast,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,718,45.0,0.5313370473537604
7,Datasets.Yeast,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,718,6.0,0.5041782729805014
7,Datasets.Yeast,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,718,32.0,0.5222841225626741
7,Datasets.Yeast,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,718,30.0,0.520891364902507
7,Datasets.Yeast,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,718,47.0,0.5327298050139275
7,Datasets.Yeast,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,718,57.0,0.5396935933147632
7,Datasets.Yeast,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,718,63.0,0.5438718662952646
7,Datasets.Yeast,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,718,60.0,0.541782729805014
7,Datasets.Yeast,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,718,54.0,0.5376044568245125
7,Datasets.Yeast,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,718,62.0,0.5431754874651811
7,Datasets.Yeast,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
7,Datasets.Yeast,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
7,Datasets.Yeast,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
7,Datasets.Yeast,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,718,82.0,0.5571030640668524
7,Datasets.Yeast,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,718,52.0,0.5362116991643454
7,Datasets.Yeast,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,718,76.0,0.552924791086351
7,Datasets.Yeast,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
