idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
5,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,390,11.0,0.514102564102564
5,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,390,36.0,0.5461538461538462
5,Datasets.Amazon,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,390,36.0,0.5461538461538462
5,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,390,14.0,0.517948717948718
5,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,390,36.0,0.5461538461538462
5,Datasets.Amazon,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,390,38.0,0.5487179487179488
5,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
5,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
5,Datasets.Amazon,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
5,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,390,10.0,0.5128205128205128
5,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,390,38.0,0.5487179487179488
5,Datasets.Amazon,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,390,38.0,0.5487179487179488
5,Datasets.Amazon,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
5,Datasets.Amazon,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,390,38.0,0.5487179487179488
5,Datasets.Amazon,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
5,Datasets.Amazon,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,390,54.0,0.5692307692307692
5,Datasets.Amazon,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,390,54.0,0.5692307692307692
5,Datasets.Amazon,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,390,54.0,0.5692307692307692
5,Datasets.Amazon,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,390,14.0,0.517948717948718
5,Datasets.Amazon,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,390,17.0,0.5217948717948718
5,Datasets.Amazon,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,390,18.0,0.5230769230769231
6,Datasets.Amazon,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,390,11.0,0.514102564102564
6,Datasets.Amazon,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,390,48.0,0.5615384615384615
6,Datasets.Amazon,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,390,56.0,0.5717948717948718
