idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
3,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,1671,187.0,0.5559545182525434
3,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,1671,199.0,0.5595451825254338
3,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,1671,288.0,0.5861759425493717
3,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,1671,184.0,0.5550568521843208
3,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,1671,197.0,0.5589467384799521
3,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
3,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
3,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
3,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,282.0,0.5843806104129264
3,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,165.0,0.5493716337522442
3,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,192.0,0.5574506283662477
3,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
3,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,1671,158.0,0.547277079593058
3,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
3,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,302.0,0.5903650508677438
3,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,205.0,0.5613405146618791
3,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,253.0,0.5757031717534411
3,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,1671,300.0,0.5897666068222621
3,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,1671,140.0,0.5418910831837224
3,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,1671,145.0,0.5433871932974267
4,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,1671,296.0,0.5885697187312986
4,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,1671,181.0,0.5541591861160982
4,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,1671,200.0,0.5598444045481747
4,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,1671,108.0,0.5323159784560143
4,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,1671,304.0,0.5909634949132256
4,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,1671,304.0,0.5909634949132256
4,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,1671,255.0,0.5763016157989228
4,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,1671,197.0,0.5589467384799521
4,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,1671,206.0,0.56163973668462
4,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,1671,294.0,0.5879712746858169
4,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,1671,193.0,0.5577498503889886
4,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,1671,206.0,0.56163973668462
4,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
4,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
4,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
4,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,289.0,0.5864751645721125
4,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,165.0,0.5493716337522442
4,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,201.0,0.5601436265709157
4,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
4,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,1671,174.0,0.552064631956912
4,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
4,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,304.0,0.5909634949132256
4,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,217.0,0.5649311789347696
4,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,258.0,0.5771992818671454
4,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,1671,302.0,0.5903650508677438
4,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,1671,149.0,0.5445840813883902
4,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,1671,156.0,0.5466786355475763
5,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,1671,277.0,0.582884500299222
5,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,1671,165.0,0.5493716337522442
5,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,1671,185.0,0.5553560742070617
5,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,1671,101.0,0.5302214242968283
5,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,1671,290.0,0.5867743865948534
5,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,1671,289.0,0.5864751645721125
5,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,1671,245.0,0.5733093955715141
5,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,1671,185.0,0.5553560742070617
5,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,1671,189.0,0.5565529622980251
5,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,1671,270.0,0.5807899461400359
5,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,1671,181.0,0.5541591861160982
5,Datasets.Polblogs,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,1671,193.0,0.5577498503889886
5,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
5,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
5,Datasets.Polblogs,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
5,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,268.0,0.5801915020945542
5,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,155.0,0.5463794135248354
5,Datasets.Polblogs,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,190.0,0.556852184320766
